wallet,mint,first_buy_tx,first_buy_wallet,first_buy_time,last_sell_time,buy_count,sell_count,total_buy_sol,total_sell_sol,average_buy_price_sol,realized_pnl_sol,realized_roi,holding_seconds,is_closed
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,82yiAogGB4nr6JqmwPn1fqKGP59Q7DsEqvkn9zxopump,5oKmTiZ6gsRpHb9awpb3NzakMcqbWV6f7VGfu1pf6ZZKQDnwY2GQYCPi4h49stN4wfF6F3mbHbAMbRWCvfRw6v2v,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:12:10+00:00,2026-04-29T03:12:29+00:00,1,1,0.522567385,0.566433309,0.000000040868,0.043865924,0.083943,19,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2vDVTKZNE96oJfeXeHQ618BGKS9ud493KReqgKXcpump,2xKx4s4LNKs81sQdJj1LXTrNCg6jwYP7Mnxea8Sn9vNf8E4T7HbgL8Yw8n5NKa8YtauXWAbDoVw7CVDCtGNcQzys,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:14:13+00:00,2026-04-29T03:14:36+00:00,1,1,0.522170351,0.511503460,0.000000038125,-0.010666891,-0.020428,23,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,CPWrXBsW6WgcVXyko8JsVgDRpaSm1xub9s9HGAx8pump,3nMdfSB8DuZWi9RVY5Ra1UqMbVXSswLRHnMpujysW2iTfEFLhEpssmkeSzavr3Xq6214tsWToiDe33zhCfsyWdS4,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:14:57+00:00,2026-04-29T03:15:07+00:00,1,1,0.545610779,0.517331686,0.000000038065,-0.028279093,-0.051830,10,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,vm9z1CxCjgxxevWk1qfYow9SwBw1McM1UoDt3RJpump,5t4vGatVyST2AuSV8TVNo54BgTzYL5CciQnvMajJ21dReykDw87gAuR1VniVYpfYzHzjvbPWP6fzDX3JV8wCSJCF,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:16:31+00:00,2026-04-29T03:16:38+00:00,1,1,0.516465966,0.345935280,0.000000046744,-0.170530686,-0.330188,7,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DGaWTm2cyRNuwgGpfV1WhFQ4jhpfi6x1HcUNKc8Wpump,65rfpgwyo1L3xohGYdFZ6hLHW56rkRatMgBS7xx25CepuQ8C9DkaSPX6yqMecTxhtK6KJRA4PbwPbMEjRiWqHvb3,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:27:40+00:00,2026-04-29T03:28:20+00:00,1,1,0.499811774,0.493564125,0.000000034412,-0.006247649,-0.012500,40,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,524zXrkbMkoDF8tZSy45PwTNb9pNgvwx5VSdk2R4pump,292LdonVJRe8iUaDyXTVZg8jtH9a2kLS5jHY9CTyDzBSi1uYHYiW9PDuX4GsMEmp8TxZv5kZYJQfzGjUwYqWX6YA,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:27:59+00:00,2026-04-29T03:28:37+00:00,1,1,0.516680321,1.023326140,0.000000067814,0.506645819,0.980579,38,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,eqqewyvQimbTq83juJwT6Gt6FzAqnoikGB9kw4hpump,4iG2Nxt9kcTV9w4uYwp8isDZJcKLNAphoRzAYmZgQQGNCTHwu98juukF6gH5iiuPxmPKobdf6B4Hcse3dBoVnt96,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:28:35+00:00,2026-04-29T03:30:54+00:00,3,3,1.527834809,1.290817419,0.000000075473,-0.237017390,-0.155133,139,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,8TwGaAgqQ9ovYfNwBGBLJbnYqRKmBEQiLNHRBSeTpump,4MFgYbcTCJ5TdiJTWi3mNvgdRy5iXX1cpHqF39rqDWepZBsoq5rqBsrYFdHEzTdEAMbhbKb6dfiXjVmPTmWT6vPH,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:31:00+00:00,2026-04-29T03:33:23+00:00,3,3,1.113884697,1.166400452,0.000000068825,0.052515755,0.047146,143,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,ETe5ER8AYfHAa4zSCWDmu9ZTieqxKAc2yWuNvJqLpump,4rk1ahouuGazPdVsyahcf4XavmPKFxdnPShL6FRgV1A9dprJqgQnu43zCqgFr5G38SPmEXivWsJFBUqdcgZbnFWH,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:33:45+00:00,2026-04-29T03:37:32+00:00,4,3,2.094570515,2.169447673,0.000000098291,0.074877158,0.035748,227,false
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,14hDBCzrLQJa7kLfmaJoahVNxMG8asYHrUga9jrdpump,5w7EfcY362MPxp4r7YxqxwAF9fZ4iP738eXUWjwvp4WxvT1ufnwg8DePRSCwMhP3u3W4CSYN8KiPbMBqzgCrYZLq,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:35:23+00:00,2026-04-29T03:35:49+00:00,1,1,0.499624875,0.443048771,0.000000034633,-0.056576104,-0.113237,26,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,GwJAwXGGU8oB4ZDqksCe6wQPdNyX2j5xZDXv9qq5pump,1W9QtoCE4Muszpz7B6rCfNKBYbHCPzyFcyRhwGZ6nAvSTT1MUb7fKE9t7oDpioAiYeJWrSSauTykc8HyvxWCz4i,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:37:39+00:00,2026-04-29T03:38:00+00:00,1,1,0.500000001,0.497281457,0.000000043379,-0.002718544,-0.005437,21,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,4tvpDeku9ErHjwa51yAobJH7sVmMuXUChYcnMG1Bpump,3F9TzrBqw9S7A3NmABTtWTjLRL498D3hq6g9SwCasTAnjyAxPHX1JDN6GbPogFfhhs7PxVPMpvwc9h4kmExSiHUN,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:43:22+00:00,2026-04-29T03:44:09+00:00,2,2,0.999589067,1.017199736,0.000000041088,0.017610669,0.017618,47,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,Cw1Bi3VRZtUuHkKqFhgiT5mPduLX6YS6mEaz2hrBpump,4mUjR6oX96mTwwusWbNBR64HerpETmX5tNrZ9cJJj9LUpmv2jvL2sBGmmf4SExuh18h9Wcy9JzE7iw6osVYeUDij,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:47:45+00:00,2026-04-29T03:48:30+00:00,1,1,0.500000001,0.498744443,0.000000086467,-0.001255558,-0.002511,45,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,JEGXcUidPy51rP15JPzdqpLLYJz72qB736rAH59Mpump,2oj331EaYeSqJCAXpJmA7mpWtcuBZ5FfoA6vcdwoGpXhKbWjnSZCV42ZRcEABmNNxdqYk8R7gY7KHvGgYKhnTukK,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:50:14+00:00,2026-04-29T03:50:26+00:00,1,1,0.518691034,0.342196001,0.000000072209,-0.176495033,-0.340270,12,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,81n9oxHutLoQkRvjdn83aaofk8NR7dFVLxcCoDD2pump,3peDsnnXb6TyM76it6EMsyzjjhpkpmhqHztizYtKtGPvNrzAd3SHKzEERQzbtPPXoTTjGs6odsXT9bncGRXp6FEh,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:56:51+00:00,2026-04-29T04:00:15+00:00,2,2,1.012419831,0.976254701,0.000000034699,-0.036165130,-0.035721,204,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,FkkPfxF9yiJKZ1u6VAFDgK7Tn9gxm6V1kMtU8BZipump,5PXfwcBZnypkvC9WHPEa13CC5Ax9UHasmSJT95NdrHcq6HzaTPVMdMfhx61RQQ87qRY9gX7onYNafYnBFLq937xo,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:57:18+00:00,2026-04-29T03:57:40+00:00,1,1,0.499905498,0.430930643,0.000000048922,-0.068974855,-0.137976,22,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,Gj2wMDacswzYG43CgpwCcWRihPhGsLQJf5F11hhvpump,25T89HF9RDTxPLQx83SwhDrbUkFWKQ13Hr4YV76vXecraSHZy53VvHrQcYXjnmPvwyG43y9bswpY1HFcBY9GG7cz,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T03:57:42+00:00,2026-04-29T03:59:11+00:00,1,1,0.499944367,0.623270184,0.000000139728,0.123325817,0.246679,89,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DxEjXMRWihmQLztaKDGRSgr1EjH4zkvvPxnoe2Z6pump,2ECxDjZaAiqo3akmeuCXAK6KcTLbsbi43oZBYWS9xNkbexyCaug9ehwweZzKdCAKDKMyUiaj98PvbZDFda1NXWWV,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T04:00:57+00:00,2026-04-29T04:02:18+00:00,2,2,1.031976382,1.333744013,0.000000036682,0.301767631,0.292417,81,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,75X3YgCpLaEqMTz5TabNX4Mo51mZctaxa8aRbUedpump,3cHNWXuHemHRsb4Qwft5DCtvcE8GHbAJZHW3ZhegNinUrP6Md8sMuGYhqdwetJJoUiyPY1kiWx1dWiHHFhiTzNJM,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T04:17:14+00:00,2026-04-29T04:17:29+00:00,1,1,0.098412279,0.076820501,0.000000061967,-0.021591778,-0.219401,15,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2uRdYXZcC6WrsL55aNN3Y22wrT6kHYb3QE3J75F4pump,4xaZ26TKBr6rZR57NigRi87qCiJFVvwjD36aZGHF497gqeYQXxixydpGUvihPeiircMh2DDYavWdkLS5MXq6LB92,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T04:18:20+00:00,2026-04-29T04:24:09+00:00,4,4,1.965882388,2.184666347,0.000000050157,0.218783959,0.111290,349,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,6pg9DtWC5zC6ueMFb5GGgeNvBHBgh1oEFidwgvLhpump,4E8dYCQu9WqhNPpoyq2KUrH9vT4TszDSBsEGZk98uAXz8N28LGccL8Q4ssjo1Zp7J54YNpz8NVcEwzBzF5TwiXDE,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T04:26:58+00:00,2026-04-29T04:28:00+00:00,1,1,0.547632454,0.590601043,0.000000033013,0.042968589,0.078462,62,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,FML9ApgKaSCqbC3XUqTdLaTtdGm1BcJWatN7xmBbpump,ScqbUXHKfmHnMnEbyKUcU9UZeBxZqkeF4rDbg7whcycNDroLAbPwoa36SwHwsFhnga5grf9NVEyYJQY3x7hNfBg,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T04:33:55+00:00,2026-04-29T04:34:57+00:00,1,1,0.537015093,0.560643711,0.000000050185,0.023628618,0.044000,62,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,BBZbQQFu8kkw1rhDVzjkyMXsEvc2JLBZiJeShoNapump,5F69UWEpp1AeB42shvQojUqNFExJSb62vuWk9enFQYmT33tQszvhErAMoifxDPBBQBdkJRCBL1KZc4nZaqW77mDq,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T04:37:56+00:00,2026-04-29T04:38:11+00:00,1,1,0.538903501,0.642176952,0.000000033261,0.103273451,0.191636,15,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,27sFia5GZfmt44iiDAym8Y2TL2duTewvYAjkLavhpump,yL6ad3nwtoyeEGFXYMBrf9QhpVQnaFRZjoWnJPrhqgtZS1zWiYQv5Zb4uKxPnMHuH5feMvPoXgJfcwPR1ZJwv1U,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T04:39:00+00:00,2026-04-29T04:40:53+00:00,2,2,0.999745776,1.209279393,0.000000062065,0.209533617,0.209587,113,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,6EYMLZo38gUSnujkokp6KPWQkWoftRKksL7dRc3yMTNG,4wZDSboaAdMztKF8FAQm516i21rgibQVBSdXgimrQbUxV3zE5GJ2KyT9iVuD4qaJdq7HYNoHHBJiFq4WseghkQz4,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:01:08+00:00,2026-04-29T05:01:55+00:00,1,1,0.500000001,0.461727266,0.000000038206,-0.038272735,-0.076545,47,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,H64ap4deX9piTa1kbt6ihjck3KjuHve3MivMrsadpump,5xGQgNfSSTJM6Z93aLziYgjVk1HDGaCXv9aL6uTg37XQDB4EhHhLiSkt7y2wkjqgKQuEq8b9tj4MjiM2hYQZCVB3,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:03:31+00:00,2026-04-29T05:04:05+00:00,1,1,0.504424928,0.321942391,0.000000062875,-0.182482537,-0.361764,34,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,HbUWXrTVCLY8sTydzW6gLu9q2UUCpe77yjni4eZPpump,2vP3QHoBGdPG3exXEMpYGgsJi4xtbEtGgh2vKJaMKvgrBbz9kDoWsJyy8ZsACShUmakmPSUWi1BwPqZRxq2Rwimw,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:08:49+00:00,2026-04-29T05:09:03+00:00,1,1,0.499290922,0.487979465,0.000000038670,-0.011311457,-0.022655,14,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2Ku7NnBci7sMSLRYV6xpESJFYmg9FTizpX2wTqXopump,2SCtWTzeMKG3rHBd3DiWgKMA6U5wFUR9XLUduSkipH8k1juJJsjaqEt8PactLYL1eSRQVjGyqV7mQfFDcKoS2Wix,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:09:30+00:00,2026-04-29T05:09:45+00:00,1,1,0.499881644,0.506357194,0.000000086093,0.006475550,0.012954,15,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,etxt2AosDxDR5kaKQn4GZoxwWgVXa9CBzUT5fAZpump,4KfJrhqe4LE7vpiT4ByMaPaPZgq9dvpwzwftoXes5t2DHJfzkXEfenJKUH5vVvK1m4Y21DAS821FzxehjysucX9C,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:12:08+00:00,2026-04-29T05:12:42+00:00,1,1,0.500000001,0.426447371,0.000000108388,-0.073552630,-0.147105,34,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,4SGxnG9Asrr2RdSXGcWvJAgzfxaQFnx2w6Zj5pegpump,5gk9Gbo3pvxX9RjmWghqrT9PBkbvXwHPw9txK43sc6PvhdszUUtLkCyfR7Ts7swiJexEgQW5BgsV5HMyKQG6vdnF,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:17:50+00:00,2026-04-29T05:18:05+00:00,1,1,0.500000001,0.398082025,0.000000043575,-0.101917976,-0.203836,15,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,9Gk885sPonJDzUfwoDqQf43nHb4vG22TsMiGEF3ppump,oPHJP8kEGaguvxnZTDoDrVPxmrYTb4ixQUGhCtVs2VPiReMDAu93oWLLVvSYxCDm8VvEXFvT9TC8vuM5HymjMXa,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:27:49+00:00,2026-04-29T05:28:14+00:00,1,1,0.538691426,0.392983581,0.000000075826,-0.145707845,-0.270485,25,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,APF5DgmqmDkmbF21TGJeYd4F7d8hSknyZWPCHphXpump,5hkn5VnCvbwSmNc8LV4GUGv2eHVXuxZqgXcYaL8NJpJ5wjDHS6r6AF4yszhfZu86kv2Tr99sDkGwfyKyDyDREXtu,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:29:31+00:00,2026-04-29T05:29:44+00:00,1,1,0.590796683,0.566657024,0.000000046966,-0.024139659,-0.040860,13,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,ELWxQbrb9FmSUGmxdmrDbjbYqvu5SNM2gn8ThYcspump,423dFTQbVyyZfhuu4G6RXKzFKTBBTDezB9PZ2tSWYHuKCE54byUbM7Lp9KCok6rh7iNpzHbv5wZVVc9MKaiYYitF,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:37:18+00:00,2026-04-29T05:37:49+00:00,1,1,0.098407818,0.068492731,0.000000059039,-0.029915087,-0.303991,31,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,CyAr9fPWPP4YdMoFajbEvNTpxSBaXbDbigauGg4epump,j6Mk97sizZ6CShpfUTA6mNaiya65eugGkgqAvEKZoNMf5x78AuT7FTe5FBt5Truz1ERCwJuUfHszTohgfoKexou,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:42:21+00:00,2026-04-29T05:43:12+00:00,1,1,0.500000001,0.502259688,0.000000064741,0.002259687,0.004519,51,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,6GrGEJ7Z2M2RQpfwjrFmFswPWNmbtHGrr3DHtE1Wpump,3mkgZQbC2RSNgFJkqcfacosXQy7kWMxko9jdgREL5ag1WQqANxxaQ5by6QUWXpKfp3Qt97vxCGr2yD1wHdh3vHiJ,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:44:55+00:00,2026-04-29T05:45:33+00:00,1,1,0.452927838,0.447266238,0.000000028625,-0.005661600,-0.012500,38,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,6i7VSyA3GwPeDgzigdFyK5qJXWARuMxfhEm1p92dpump,5ft6kwMaFYudUrFnyLwUxKU4LZ8zJMxWjdyuJF4Xp9CGTAtAb3qMPicRro1MMgu4VEX3Z2t5mNGkcQvCm4jxA16K,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:45:40+00:00,2026-04-29T05:46:21+00:00,1,1,0.500000001,0.738198379,0.000000049368,0.238198378,0.476397,41,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,5xL9HT3fDAzX3VEsZCX8qEWi3mgemtrgfd544aJgpump,aaQ1uy2T39t85EFy1TLdTGx2d1tRnAN3a9L9CdxZBjUJFfVVp3R82m9Y81KZsRyayJH3vREWTXqc72xkdV6BaaD,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T05:59:26+00:00,2026-04-29T05:59:42+00:00,1,1,0.558357322,0.298784432,0.000000067875,-0.259572890,-0.464887,16,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,PFVF3TH5uGWnhaM6XNn8CAWXpqrCE2PQiGgGQybpump,9VdcAwZ5TYzXQBGad1E1ra4HQedoH1DBaoA7AYtiZHvvz6nEK9aD3H3bfeb9Xm4rdXDvRJDYTHw5G2bEuFroSXw,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T06:00:11+00:00,2026-04-29T06:00:29+00:00,1,1,0.499921140,0.577927973,0.000000031422,0.078006833,0.156038,18,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,DaNJ7kvzxFu7c7DG6u1E6s4wMZhJSEa4Ss9ZqKfUpump,3x3YwFPFtsMZNYjQFZbPCHM6fq5nZvsBEbHa21ptsq57P82fLBc4eeknJn3KW2c3HbcV9mfC873B2oCstRJpANot,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T06:05:25+00:00,2026-04-29T06:05:58+00:00,1,1,0.500000001,0.511370380,0.000000033479,0.011370379,0.022741,33,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,EW9ArqgzzH8U5pu5nMXdajw9nft9hiWMncw11x5cpump,63tyMVRjaAKzmJRAZQEzH9CUfZpC4AQwUBxkMgcHqyiFLkyqdA7MdfpZSNu1P5FHLCcBo7a6dgjZV6QZ9i2j4tXX,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T06:19:03+00:00,2026-04-29T06:20:09+00:00,1,1,0.472977943,0.716515550,0.000000056242,0.243537607,0.514903,66,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,BP37KtWxxY3smx463XzsS5QvC58RW4tFFbVKRX2Gpump,XPuHN51NWp2QFXUBNz9T77odte761JTRAdyvjgnwe7TYXJvP3owhFYJepktgnfr1DQr1kb4xarteUC5a4QXFMoP,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T06:23:16+00:00,2026-04-29T06:24:32+00:00,1,2,0.098338328,0.277677766,0.000000052952,0.179339438,1.823698,76,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,8B8HcYv5zktaDKPBN4pvEDgHuutMp585A9mPyTLMpump,46txPbXpmUa8Z3ZAssrzcJ8R5LTdF51cxuD8MjHCAE4F7cCo2wFDg8uzRPcZ15QJb8auRUoCnSyJ1Uo9mc8dgC9s,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T06:32:57+00:00,2026-04-29T06:33:12+00:00,1,1,0.500000001,0.323701978,0.000000055916,-0.176298023,-0.352596,15,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,EPo6akAM2AiECbMh8q48kVHywyN7RMRmbpeHodKfpump,uwMU1g2tTTGd9B5GrXQeALwTwn7jNh8rpkWCL1pKxZCj8P65jv8BjXT8nqxWKuJc1xUEurRqKdvP5ahxEt7TbYn,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T06:36:25+00:00,2026-04-29T06:40:07+00:00,3,3,1.499538348,1.662797543,0.000000058348,0.163259195,0.108873,222,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,E4VuwYbTv5RmmqJGQhKdoxUWZzJGNxUXyDcsP73apzJu,3h3rU9LYLwUTYbtopkbjozZLgbUNYhaxE4MPinQWnpcX5W3BtiUaEJDWqSFdQQDinbjnrzPYJgN84T8JDG4dra1,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T06:40:46+00:00,2026-04-29T06:41:02+00:00,1,1,0.098598565,0.141080208,0.000000088287,0.042481643,0.430855,16,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,F92bdh9DZMGUeASuwXepC2A3Dz8umaGvRgjzJgDypump,42QtpDQQz5NChgwLdpfaCAbE1NyJFweJ9WkqyjqXid1e1Ky1FKWv1REKscScD9LV4BTkPtuweYFWqN1Vr8hxTVwc,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T06:41:23+00:00,2026-04-29T06:41:42+00:00,1,1,0.561624242,0.635804888,0.000000060865,0.074180646,0.132082,19,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,Fu2Rm5QEf66SjnHLFxKwS3C5WdXiES2LX2hfPAWpump,22ZRajVVZYx1U6KbYghGWtVn7xTSA28hSauUwuSuqWirJpWxuzMC7CzmDuuz7vPy5LxVr8i8Er5hUdaD2PGUtTwP,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T06:47:54+00:00,2026-04-29T06:48:20+00:00,1,1,0.499672784,0.470304322,0.000000044461,-0.029368462,-0.058775,26,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,GASyGb3FKcUU5atCePcG39QwuLkLiHQ6bub8doEfpump,3CQi7tJGMvUQHRzGPUQtKmsZeUvmSBfGuG2Ywutg8LFgY4M3SFtb5C2VNST9ekM8v83TwnmdDjzbPPD86EyBQZ3Y,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T06:54:23+00:00,2026-04-29T06:55:06+00:00,1,1,0.499925169,0.515208758,0.000000077622,0.015283589,0.030572,43,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,EAE9oXaQfoZrB4Lofyo13WyiGkWu73VVS9dGZrxhpump,5nR3TyxCdvMcqHN7thQY7WDYZY2vBZYBRHdPwLXiPxwmPcG3NGrRum7DSss6c4qkRMJntHzUwHG9fmgJLwCUuyeH,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T07:00:50+00:00,2026-04-29T07:01:23+00:00,1,1,0.610052851,0.805430557,0.000000054918,0.195377706,0.320264,33,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,6eZAb5VQBD75KuEMEuUAVfsdnjikVxZmHCggLy4Ppump,3xNApXgjqJDWuNum4MJixvSyxNRp8nbAVb1ANJyCf2U6KVWmCtibWP892EryFEjuwevqcL6PxYGhA1LJu3ZfCkVF,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T07:03:34+00:00,2026-04-29T07:03:56+00:00,1,1,0.571194465,0.581228426,0.000000038722,0.010033961,0.017567,22,true
55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,7wKewyb1mqbqLWkR2ruJ3Y5bTubi81P8uraanG5Ypump,66NMmyAGLKHXE51oWhLJHhS9CfhQvzLa2Ysr4tK3xi5HPCwkLtnhQ63R85eU8ocNcVDTbeDcp9oVcygXdz1Vhnp,55PB376nxsrBLTZr1UdQSk6M89AxPif6oKmbmZmWq5dr,2026-04-29T07:07:06+00:00,2026-04-29T07:08:03+00:00,1,1,0.500000001,0.238557118,0.000000132644,-0.261442883,-0.522886,57,true
